,execucao_id,prova_id,mago,categoria,tarefa,dificuldade,pressao,resistencia_alvo,alvo_movel,contexto,tempo_execucao_s,precisao_pct,potencia_pct,controle_pct,sucesso,dano_colateral,soma_skills
1395,E01396,P076,Nymphadora Tonks,Transfiguracao,Piertotum Locomotor,5,7,8,1,missao,15.1,71.82,67.76,71.01,0,0,213.48999999999998
1396,E01397,P077,Nymphadora Tonks,Transfiguracao,Reparifarge,2,10,4,0,duelo_real,9.01,83.44,87.22,74.16,1,0,253.81
1397,E01398,P078,Nymphadora Tonks,Transfiguracao,Vera Verto,3,8,4,1,missao,12.9,79.82,80.43,79.57,0,1,226.92
1398,E01399,P079,Nymphadora Tonks,Transfiguracao,Duro,3,7,9,0,missao,13.67,73.03,77.88,74.31,1,0,236.55
1399,E01400,P080,Nymphadora Tonks,Transfiguracao,Piertotum Locomotor,5,8,4,0,missao,12.81,74.4,82.24,79.48,1,1,237.31
1400,E01401,P081,Nymphadora Tonks,Pocoes,Antidoto simples,1,4,4,0,exame,11.86,68.59,74.24,64.81,0,0,201.77999999999997
1401,E01402,P082,Nymphadora Tonks,Pocoes,Pocao Wiggenweld,3,8,3,0,missao,11.7,71.14,68.8,72.89,0,0,210.13
1402,E01403,P083,Nymphadora Tonks,Pocoes,Pocao Polissuco,4,6,2,1,exame,13.31,65.04,72.39,68.75,0,0,202.87
1403,E01404,P084,Nymphadora Tonks,Pocoes,Veritaserum,5,9,5,0,duelo_real,14.53,61.73,70.04,63.72,0,0,195.96
1404,E01405,P085,Nymphadora Tonks,Pocoes,Antidoto simples,1,10,3,1,duelo_real,12.48,69.47,72.85,70.69,1,0,215.53
1405,E01406,P086,Nymphadora Tonks,Pocoes,Pocao Wiggenweld,2,9,9,1,duelo_real,13.75,75.2,79.67,73.53,1,0,237.65
1406,E01407,P087,Nymphadora Tonks,Pocoes,Pocao Polissuco,4,4,8,0,exame,15.13,63.53,63.1,66.3,0,0,193.8
1407,E01408,P088,Nymphadora Tonks,Pocoes,Veritaserum,5,3,4,0,treino,13.17,78.87,76.63,78.73,1,0,245.06000000000003
1408,E01409,P089,Nymphadora Tonks,Pocoes,Antidoto simples,1,1,8,0,treino,13.91,71.32,63.58,68.73,0,0,199.72
1409,E01410,P090,Nymphadora Tonks,Pocoes,Pocao Wiggenweld,2,3,8,0,treino,12.97,67.81,70.37,64.81,0,0,202.02
1410,E01411,P091,Nymphadora Tonks,Pocoes,Pocao Polissuco,4,7,10,0,missao,15.07,74.66,68.98,62.49,0,0,209.06
1411,E01412,P092,Nymphadora Tonks,Pocoes,Veritaserum,5,9,3,1,duelo_real,14.47,68.45,71.29,72.19,0,0,210.46
1412,E01413,P093,Nymphadora Tonks,Pocoes,Antidoto simples,1,2,3,0,treino,11.54,73.04,65.92,73.83,1,0,216.25000000000003
1413,E01414,P094,Nymphadora Tonks,Pocoes,Pocao Wiggenweld,2,3,5,1,treino,13.62,74.57,67.5,69.86,0,0,207.31
1414,E01415,P095,Nymphadora Tonks,Pocoes,Pocao Polissuco,4,5,5,1,exame,15.98,70.58,65.96,72.55,0,0,206.10999999999999
1415,E01416,P096,Nymphadora Tonks,Pocoes,Veritaserum,5,7,2,0,missao,13.97,66.72,66.84,67.29,0,0,198.88000000000002
1416,E01417,P097,Nymphadora Tonks,Pocoes,Antidoto simples,1,7,1,1,missao,11.22,76.77,76.67,68.59,1,0,223.81
1417,E01418,P098,Nymphadora Tonks,Pocoes,Pocao Wiggenweld,2,4,10,0,exame,12.13,61.78,76.18,74.26,0,0,214.09000000000003
1418,E01419,P099,Nymphadora Tonks,Pocoes,Pocao Polissuco,4,6,6,0,exame,14.79,72.3,66.08,68.21,1,0,215.79999999999998
1419,E01420,P100,Nymphadora Tonks,Pocoes,Veritaserum,5,2,4,1,treino,15.17,76.16,70.75,59.3,0,0,205.04
1420,E01421,P101,Nymphadora Tonks,Cura,Episkey,2,6,6,1,exame,12.67,64.37,75.47,71.63,0,0,208.8
1421,E01422,P102,Nymphadora Tonks,Cura,Ferula,2,10,9,0,duelo_real,12.9,74.83,71.64,69.19,0,0,215.76
1422,E01423,P103,Nymphadora Tonks,Cura,Rennervate,3,5,2,0,exame,13.77,79.38,67.54,70.76,0,0,211.91
1423,E01424,P104,Nymphadora Tonks,Cura,Vulnera Sanentur,5,10,7,1,duelo_real,16.28,73.21,74.06,64.96,0,0,212.94999999999996
1424,E01425,P105,Nymphadora Tonks,Cura,Episkey,2,8,7,0,missao,12.25,76.38,75.72,61.69,0,0,212.54
1425,E01426,P106,Nymphadora Tonks,Cura,Ferula,2,6,2,1,exame,11.17,72.69,71.44,72.54,0,1,201.50000000000003
1426,E01427,P107,Nymphadora Tonks,Cura,Rennervate,2,5,9,0,exame,13.66,72.86,77.13,77.37,0,0,226.70000000000002
1427,E01428,P108,Nymphadora Tonks,Cura,Vulnera Sanentur,5,2,8,0,treino,17.4,67.0,65.2,70.66,0,0,203.45999999999998
1428,E01429,P109,Nymphadora Tonks,Cura,Episkey,1,10,9,1,duelo_real,11.95,76.47,79.72,77.41,1,0,242.65
1429,E01430,P110,Nymphadora Tonks,Cura,Ferula,2,2,8,0,treino,12.99,73.78,67.97,67.42,0,0,208.18
1430,E01431,P111,Nymphadora Tonks,Cura,Rennervate,3,10,8,0,duelo_real,12.82,73.42,72.38,65.47,0,1,202.45000000000002
1431,E01432,P112,Nymphadora Tonks,Cura,Vulnera Sanentur,5,8,9,1,missao,16.01,74.61,72.41,71.27,0,0,221.27999999999997
1432,E01433,P113,Nymphadora Tonks,Cura,Episkey,1,9,9,1,duelo_real,12.26,78.33,82.4,69.33,1,0,238.8
1433,E01434,P114,Nymphadora Tonks,Cura,Ferula,2,7,2,0,missao,11.37,80.24,74.83,71.65,0,1,211.35
1434,E01435,P115,Nymphadora Tonks,Cura,Rennervate,3,4,3,1,exame,14.43,78.62,64.36,69.83,0,0,207.38
1435,E01436,P116,Nymphadora Tonks,Cura,Vulnera Sanentur,5,6,1,0,exame,13.74,72.22,74.74,63.63,0,0,207.84999999999997
1436,E01437,P117,Nymphadora Tonks,Cura,Episkey,2,10,4,0,duelo_real,12.88,78.24,71.15,66.42,1,0,220.93
1437,E01438,P118,Nymphadora Tonks,Cura,Ferula,1,4,4,1,exame,11.28,75.23,73.22,79.13,1,0,232.29999999999998
1438,E01439,P119,Nymphadora Tonks,Cura,Rennervate,2,5,8,0,exame,14.09,72.08,68.88,65.46,0,0,204.32999999999996
1439,E01440,P120,Nymphadora Tonks,Cura,Vulnera Sanentur,5,1,6,1,treino,16.9,75.11,80.45,66.78,1,0,231.44
